fluence,method,final_nrmse_mean,final_nrmse_sd,final_objective_mean,final_objective_sd,final_reduced_deviance_mean,final_reduced_deviance_sd,final_outer_kkt_mean,final_outer_kkt_sd,seconds_mean,seconds_sd,inner_evaluations_mean,inner_evaluations_sd,objective_increases
20000.0,SIRT,0.15781993941687494,0.001005551531732179,0.15839974633204387,0.0031636528361501473,1.224109322504203,0.02444863088214959,0.005815057701175736,0.0005533446637243668,0.13925401660017087,0.0016654600598980135,100.0,0.0,0
20000.0,LS,0.23980665633261675,0.0059844407625658964,0.0830182581617943,0.0027580140742150786,0.641563046072599,0.02131386456116753,0.0011481703786114972,7.533924191530699e-05,7.258477583400236,0.8597399169213383,11351.0,1427.410592646699,0
20000.0,WLS,0.24492778376738816,0.008526691174468777,0.08231958423360544,0.0027266291253498645,0.636163711233427,0.021071322452471904,7.138459463790552e-05,2.083309885801993e-06,7.715444525200292,1.245015886052208,12090.2,1997.5232664477278,0
20000.0,Poisson,0.12924258591637755,0.002459609375358427,0.08528090073547359,0.002743870391928858,0.6590486919279257,0.021204562534226114,0.00013745812120738234,1.2755103371353155e-05,1.6005925663994276,0.014131341810584619,1576.6,12.601587201618692,0
1000.0,SIRT,0.3157472380928959,0.006777912993112148,1.997221400519967,0.07027183303046973,0.7717238796445004,0.0271529493935355,0.014757715650246939,0.00559686359380492,0.14498164180040476,0.005768900829825013,100.0,0.0,0
1000.0,LS,0.5867210011428947,0.005051476076079745,1.7979971988237526,0.06837911787568418,0.6947438944450358,0.026421606598023274,0.00713851312246856,0.0010569512169466722,5.069668074800575,0.44916570318934324,7144.0,307.5443057512202,59
1000.0,WLS,0.5867211518916097,0.0058223815000949305,1.7792090711550457,0.06751145324303125,0.687484185144917,0.0260863420568127,0.0013734804561158884,0.00012991381985931385,4.5807083081999735,0.15701125826224246,6698.0,298.60843926453254,0
1000.0,Poisson,0.4807478587817955,0.004226010153240411,1.7905505067596104,0.06750688013920042,0.6918665018391075,0.026084575015146955,0.0004998839561284009,6.305190293218504e-05,1.7953525914010242,0.12368690303773147,1692.8,17.767948671695333,0
